file_name,topic,topic_score,topic_keywords
revl-n144-LKJS_CK_LSJS_CK-3000-1935-06.txt,4,0.18641316939547442,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n154-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-5000-1935-07.txt,0,0.2921072327165119,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n094-SP_Riga_committee-10000-[1934-12-20..1934-12-31].txt,2,0.24316519084968433,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n132-LKP_Riga_committee_LKJS_Riga_committee-4000-1935-04.txt,0,0.11637803574167725,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n122-LKP_Riga_committee-3000-[…1935-03-08].txt,3,0.23120223651370256,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n129-VEF_revolutionary_unit_committee-200-[…1935-04-13].txt,1,0.20066397199965763,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n163-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-3500-1935-10.txt,4,0.10272810611258856,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n004a-LKP_CK-3000-[…1934-01-30].txt,1,0.21978825257694895,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n109-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-4000-1935-02-08.txt,5,0.2039504044941985,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, režīmu, jaunieti, kara tiesas"
revl-n073-LKJS_CK-6000-1934-10-10.txt,4,0.22656357086379875,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n031-LKJS_Riga_org_X_district_committee-300-1934-04.txt,1,0.14008407446837592,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n128-SP_CK_SP_Riga_committee-5000-[…1935-03-18].txt,2,0.3083521062628383,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n147-LKP_soldiers_org-unk-[…1935-07-27].txt,1,0.07969762183307441,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n035-LKP_Riga_committee-unk-[1934-05-16…].txt,1,0.11697061735990211,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n029-LKP_LKJS_Ventspils_committee-500-1934-04.txt,1,0.13768389925852684,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n014-LKJS_CK-4000-1934-02-26.txt,0,0.21989771848612097,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n088-LKP_Riga_committee_LKP_Riga_org_North_district_committee-3000-[…1934-11-20].txt,1,0.21114386697369877,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n113-SP_CK_SP_Riga_committee-unk-[…1935-02-09].txt,2,0.21245208942921728,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n010-LKJS_Riga_committee-1000-[1934-02-11…].txt,1,0.28777549699186944,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n191-LKP_Riga_committee-5000-[…1936-10-29].txt,1,0.18255493749266116,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n111-LKP_LSSZP_LKJS_LSJS_VEF_unit_committee-1000-[…1935-02-09].txt,1,0.20049857666214072,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n062-LKJS_Riga_committee-1000-1934-08.txt,4,0.29355923260299055,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n152-LKJS_CK_LSJS_CK-5000-[…1935-07-28].txt,4,0.241480731144879,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n021-SP_CK-unk-[…1934-03-18].txt,2,0.2039773638573563,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n124-LKJS_CK_LSJS_CK-2000-1935-03-12.txt,4,0.06363598372589137,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n161-LKP_CK_LKJS_CK-10000-[…1935-10-14].txt,0,0.2721507106545224,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n157-LKP_LKJS_LSSZP_LSJS_Ventspils_district_committee-3000-[…1935-09-15].txt,1,0.2906678242769118,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n075-LKJS_Riga_committee-unk-[1934-10-15…].txt,4,0.24507725192515276,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n160a-LKP_CK_LKJS_CK-10000-1935-10-10.txt,0,0.2716008294639739,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n076-LKP_CK_LKP_Riga_committee-5000-1934-10-17.txt,0,0.2199074945024116,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n006-LKJS_Riga_committee-3000-1934-01.txt,1,0.28751476099848156,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n188-LKP_Riga_committee-2000-1936-08.txt,2,0.1457962376315152,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n141-LKP_Daugavpils_committee_LKJS_Daugavpils_committee-3000-[…1935-05-15].txt,1,0.25218349555658237,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n098-LKP_Riga_committee_textile_workers_faction-1000-[1935-01-10…].txt,1,0.26510356742281155,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n115-LKJS_Riga_org_IV_district_unit_committee_LSJS_Riga_org_I_district_unit_committee-1000-1935-02-15.txt,5,0.5572559881739533,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, režīmu, jaunieti, kara tiesas"
revl-n112-SP_CK-unk-[…1935-02-09].txt,2,0.265401860057403,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n169-LKP_military_org-3000-1936-02.txt,1,0.06537207294098067,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n120-LKJS_CK_LSJS_CK-2000-[1935-03-07…].txt,5,0.3493784019903227,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, režīmu, jaunieti, kara tiesas"
revl-n186-LDJS-3000-[…1936-07-28].txt,0,0.1840211911266946,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n086-SP_CK-3000-1934-11.txt,2,0.2915774349947769,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n047-SP_CK-unk-[…1934-07-22].txt,0,0.1329820202683193,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n125-LKP_Riga_committee-4000-1935-03-21.txt,5,0.17744763124774654,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, režīmu, jaunieti, kara tiesas"
revl-n034-LKP_CK-500-[…1934-05-15].txt,1,0.11495563664894655,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n081-LKP_CK-10000-[1934-11-02…].txt,1,0.13281285660479927,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n078-LKP_faction_in_Latvian_railwaymen_union-500-1934-10-24.txt,1,0.17674959091120207,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n135-LKP_Riga_org_West_district_committee-100-1935-04.txt,1,0.2063044432908876,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n039-SP_CK-unk-[…1934-05-28].txt,2,0.16423592250575428,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n167-LKP_Riga_committee-4000-[…1936-02-14].txt,1,0.30403709389517486,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n072-LKJS_LSJS_Riga_org_United_antifascist_committee-2000-1934-10-01.txt,4,0.26624448163374953,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n026-LKP_CK-10000-[…1934-04-27].txt,0,0.16141175607216607,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n100a-LKP_CK_LSSZP_CK-2000-1935-01-30.txt,5,0.1667777986896376,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, režīmu, jaunieti, kara tiesas"
revl-n130a-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-15000-[…1935-04-12].txt,0,0.21099889710112346,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n093-LKP_Daugavpils_city_committee-1500-[1934-12-20..1934-12-31].txt,1,0.12310795389191918,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n095-LKP_CK-5000-1935-01-01.txt,0,0.19486579254953146,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n052-LKJS_Riga_committee-unk-1934-07.txt,0,0.17484174440483338,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n008-SP_Riga_committee-unk-1934-01.txt,2,0.09810115475730222,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n033-LKP_CK_Womens_center-3000-[…1934-05-13].txt,3,0.5142877449549914,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n030-LKP_Riga_committee-10000-1934-04.txt,1,0.19454160249878538,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n023-LKP_LKJS_Ventspils_committee-1500-[…1934-04-05].txt,0,0.10486905420876742,"sprs, kara, latvijas, padomju, tautu, karu, darbaļaužu, tautas, pasaules, vācijas, vācu, karš, miera, visu, baltijas"
revl-n156-LKJS_CK_LKJS_Latgale_regional_committee-1500-[…1935-08-15].txt,1,0.07965427472779289,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n032-LKJS_Riga_textile_factory_Merino_cell-100-1934-04.txt,1,0.20756852703909612,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n107-LKP_CK-unk-[…1935-02-04].txt,1,0.14189352131045666,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n028-LKP_LKJS_Ventspils_committee-2000-1934-04.txt,1,0.12987974487818413,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n002-LKP_soldiers_org-1500-[1934-01-11…].txt,1,0.08832804636456817,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n067-LKP_Riga_committee-1000-1934-09-24.txt,5,0.11342648883449745,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, režīmu, jaunieti, kara tiesas"
revl-n064-LKJS_CK_LKJS_Riga_committee-unk-[1934-08-20..1934-08-31].txt,4,0.29153070351228577,"jaunatnes, darba, skolu, jaunatne, jaunatnei, strādnieku, skolnieku, jaunatni, darba jaunatnes, latvijas, skolas, jaunieši, cīņas, skolās, padomju"
revl-n182-LKP_Riga_committee-6000-[…1936-06-16].txt,2,0.16053834686002308,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n027-LKJS_Riga_committee-3000-1934-04.txt,1,0.11173951879590928,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n172-SP_CK_SP_Riga_committee-unk-[…1936-03-18].txt,2,0.19989013221155655,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
